ORDER_KEY,SOURCE_ORDER_ID,ORDER_DATE,SHIP_DATE,SHIPMODE_ID
515,CA-2014-142048,2014-06-22,2014-06-25,1
516,CA-2014-142314,2014-12-23,2014-12-28,4
517,CA-2014-142510,2014-12-22,2014-12-29,4
518,CA-2014-142587,2014-10-21,2014-10-22,1
519,CA-2014-142727,2014-04-29,2014-05-01,3
520,CA-2014-142769,2014-09-13,2014-09-13,2
521,CA-2014-142839,2014-08-16,2014-08-20,4
522,CA-2014-142951,2014-10-08,2014-10-08,2
523,CA-2014-142965,2014-07-20,2014-07-20,2
524,CA-2014-142979,2014-04-12,2014-04-18,4
525,CA-2014-143168,2014-10-18,2014-10-23,3
526,CA-2014-143182,2014-10-15,2014-10-20,4
527,CA-2014-143210,2014-12-01,2014-12-03,1
528,CA-2014-143336,2014-08-27,2014-09-01,3
529,CA-2014-143371,2014-12-28,2015-01-03,4
530,CA-2014-143385,2014-08-31,2014-09-05,4
531,CA-2014-143413,2014-05-24,2014-05-30,4
532,CA-2014-143637,2014-03-24,2014-03-29,3
533,CA-2014-143840,2014-05-22,2014-05-29,4
534,CA-2014-143903,2014-07-20,2014-07-24,4
535,CA-2014-143917,2014-07-25,2014-07-27,3
536,CA-2014-144029,2014-05-26,2014-05-31,4
537,CA-2014-144071,2014-12-08,2014-12-15,4
538,CA-2014-144281,2014-06-10,2014-06-15,3
539,CA-2014-144407,2014-09-09,2014-09-15,4
540,CA-2014-144414,2014-06-17,2014-06-21,4
541,CA-2014-144624,2014-11-19,2014-11-23,4
542,CA-2014-144666,2014-11-09,2014-11-11,3
543,CA-2014-144974,2014-09-26,2014-09-30,4
544,CA-2014-145212,2014-09-13,2014-09-19,4
545,CA-2014-145254,2014-07-23,2014-07-27,4
546,CA-2014-145317,2014-03-18,2014-03-23,4
547,CA-2014-145387,2014-10-31,2014-11-02,3
548,CA-2014-145541,2014-12-14,2014-12-21,4
549,CA-2014-145576,2014-09-14,2014-09-18,3
550,CA-2014-145800,2014-05-30,2014-06-05,4
551,CA-2014-145926,2014-11-17,2014-11-21,4
552,CA-2014-146283,2014-09-08,2014-09-15,4
553,CA-2014-146500,2014-08-30,2014-09-04,4
554,CA-2014-146528,2014-07-25,2014-07-27,3
555,CA-2014-146591,2014-01-19,2014-01-20,1
556,CA-2014-146640,2014-06-30,2014-07-05,4
557,CA-2014-146703,2014-10-20,2014-10-25,3
558,CA-2014-146731,2014-11-03,2014-11-08,4
559,CA-2014-146815,2014-09-08,2014-09-13,4
560,CA-2014-146843,2014-11-30,2014-12-06,4
561,CA-2014-146864,2014-12-22,2014-12-26,4
562,CA-2014-146885,2014-05-30,2014-06-05,4
563,CA-2014-146969,2014-09-29,2014-10-03,4
564,CA-2014-146990,2014-11-07,2014-11-08,1
565,CA-2014-146997,2014-01-23,2014-01-27,4
566,CA-2014-147235,2014-03-24,2014-03-28,4
567,CA-2014-147298,2014-04-26,2014-05-03,4
568,CA-2014-147543,2014-07-06,2014-07-12,4
569,CA-2014-147900,2014-09-23,2014-09-28,4
570,CA-2014-147914,2014-06-04,2014-06-09,4
571,CA-2014-148040,2014-03-22,2014-03-26,4
572,CA-2014-148285,2014-10-27,2014-11-01,4
573,CA-2014-148369,2014-09-23,2014-09-27,4
574,CA-2014-148383,2014-12-27,2014-12-31,4
575,CA-2014-148425,2014-11-30,2014-12-04,4
576,CA-2014-148488,2014-12-10,2014-12-15,4
577,CA-2014-148586,2014-03-25,2014-04-01,4
578,CA-2014-148614,2014-01-20,2014-01-25,4
579,CA-2014-148761,2014-05-17,2014-05-21,4
580,CA-2014-148782,2014-11-02,2014-11-07,4
581,CA-2014-148915,2014-11-01,2014-11-05,4
582,CA-2014-148950,2014-12-14,2014-12-19,4
583,CA-2014-149020,2014-01-10,2014-01-15,4
584,CA-2014-149055,2014-11-23,2014-11-28,4
585,CA-2014-149104,2014-04-05,2014-04-07,3
586,CA-2014-149244,2014-11-04,2014-11-08,4
587,CA-2014-149524,2014-01-14,2014-01-15,1
588,CA-2014-149538,2014-04-04,2014-04-08,4
589,CA-2014-149594,2014-09-15,2014-09-19,4
590,CA-2014-149643,2014-11-16,2014-11-20,4
591,CA-2014-149958,2014-03-15,2014-03-19,4
592,CA-2014-150203,2014-12-05,2014-12-07,1
593,CA-2014-150245,2014-12-31,2015-01-04,3
594,CA-2014-150301,2014-07-08,2014-07-10,1
595,CA-2014-150329,2014-10-10,2014-10-14,4
596,CA-2014-150490,2014-08-05,2014-08-11,4
597,CA-2014-150518,2014-11-19,2014-11-24,4
598,CA-2014-150581,2014-04-08,2014-04-12,4
599,CA-2014-150798,2014-12-01,2014-12-03,3
600,CA-2014-151001,2014-04-05,2014-04-07,1
601,CA-2014-151078,2014-11-12,2014-11-12,2
602,CA-2014-151162,2014-12-05,2014-12-09,4
603,CA-2014-151295,2014-11-12,2014-11-16,4
604,CA-2014-151330,2014-10-14,2014-10-17,1
605,CA-2014-151379,2014-12-16,2014-12-20,4
606,CA-2014-151554,2014-11-14,2014-11-15,1
607,CA-2014-151708,2014-08-08,2014-08-14,4
608,CA-2014-151792,2014-09-02,2014-09-07,3
609,CA-2014-151897,2014-06-06,2014-06-10,4
610,CA-2014-151946,2014-06-04,2014-06-09,4
611,CA-2014-151953,2014-09-20,2014-09-25,4
612,CA-2014-151967,2014-10-22,2014-10-26,4
613,CA-2014-151995,2014-10-13,2014-10-15,1
614,CA-2014-152100,2014-05-11,2014-05-16,4
615,CA-2014-152233,2014-10-05,2014-10-06,1
616,CA-2014-152254,2014-06-30,2014-06-30,2
617,CA-2014-152268,2014-09-02,2014-09-07,4
618,CA-2014-152296,2014-08-01,2014-08-03,1
619,CA-2014-152345,2014-12-29,2015-01-03,3
620,CA-2014-152422,2014-10-05,2014-10-10,3
621,CA-2014-152443,2014-05-21,2014-05-26,4
622,CA-2014-152562,2014-11-01,2014-11-08,4
623,CA-2014-152618,2014-03-14,2014-03-17,1
624,CA-2014-152849,2014-07-05,2014-07-12,4
625,CA-2014-152905,2014-02-18,2014-02-24,4
626,CA-2014-153087,2014-12-27,2015-01-03,4
627,CA-2014-153150,2014-07-01,2014-07-06,3
628,CA-2014-153479,2014-10-04,2014-10-08,4
629,CA-2014-153619,2014-11-03,2014-11-03,2
630,CA-2014-153808,2014-04-06,2014-04-10,3
631,CA-2014-153850,2014-11-24,2014-11-29,4
632,CA-2014-153913,2014-12-16,2014-12-20,3
633,CA-2014-153927,2014-08-12,2014-08-13,1
634,CA-2014-153969,2014-09-21,2014-09-25,4
635,CA-2014-153976,2014-10-03,2014-10-08,3
636,CA-2014-153983,2014-11-29,2014-12-06,4
637,CA-2014-154095,2014-12-02,2014-12-07,4
638,CA-2014-154158,2014-12-23,2014-12-27,3
639,CA-2014-154165,2014-02-17,2014-02-24,4
640,CA-2014-154186,2014-12-13,2014-12-15,3
641,CA-2014-154592,2014-12-07,2014-12-08,1
642,CA-2014-154599,2014-04-12,2014-04-17,4
643,CA-2014-154627,2014-10-29,2014-10-31,1
644,CA-2014-154641,2014-08-11,2014-08-16,4
645,CA-2014-154669,2014-08-08,2014-08-11,3
646,CA-2014-154781,2014-11-21,2014-11-26,4
647,CA-2014-154837,2014-08-23,2014-08-27,3
648,CA-2014-154893,2014-12-21,2014-12-27,4
649,CA-2014-154963,2014-06-22,2014-06-27,4
650,CA-2014-155208,2014-04-16,2014-04-20,4
651,CA-2014-155264,2014-10-19,2014-10-22,3
652,CA-2014-155271,2014-05-04,2014-05-04,2
653,CA-2014-155390,2014-12-06,2014-12-11,4
654,CA-2014-155593,2014-11-03,2014-11-08,4
655,CA-2014-155796,2014-11-11,2014-11-15,3
656,CA-2014-155852,2014-03-03,2014-03-07,3
657,CA-2014-155887,2014-05-12,2014-05-17,4
658,CA-2014-156006,2014-04-30,2014-05-02,3
659,CA-2014-156160,2014-09-22,2014-09-29,4
660,CA-2014-156244,2014-08-12,2014-08-16,4
661,CA-2014-156314,2014-12-24,2014-12-26,1
662,CA-2014-156342,2014-06-17,2014-06-20,3
663,CA-2014-156349,2014-05-26,2014-05-30,4
664,CA-2014-156433,2014-09-20,2014-09-26,4
665,CA-2014-156545,2014-02-27,2014-03-03,1
666,CA-2014-156587,2014-03-07,2014-03-08,1
667,CA-2014-156594,2014-12-20,2014-12-23,3
668,CA-2014-156601,2014-09-19,2014-09-24,4
669,CA-2014-156790,2014-08-08,2014-08-10,3
670,CA-2014-156993,2014-06-28,2014-07-04,4
671,CA-2014-157147,2014-01-13,2014-01-18,4
672,CA-2014-157546,2014-07-20,2014-07-22,1
673,CA-2014-157609,2014-03-16,2014-03-21,3
674,CA-2014-157623,2014-03-14,2014-03-18,4
675,CA-2014-157644,2014-12-31,2015-01-01,1
676,CA-2014-157721,2014-09-02,2014-09-05,1
677,CA-2014-157784,2014-07-05,2014-07-08,1
678,CA-2014-157882,2014-10-03,2014-10-08,3
679,CA-2014-157924,2014-10-11,2014-10-13,1
680,CA-2014-158029,2014-05-26,2014-05-30,4
681,CA-2014-158064,2014-04-21,2014-04-25,4
682,CA-2014-158225,2014-09-22,2014-09-28,4
683,CA-2014-158274,2014-11-19,2014-11-24,3
684,CA-2014-158281,2014-09-02,2014-09-07,4
685,CA-2014-158337,2014-03-11,2014-03-14,3
686,CA-2014-158372,2014-11-10,2014-11-16,4
687,CA-2014-158442,2014-03-17,2014-03-17,2
688,CA-2014-158470,2014-04-19,2014-04-23,3
689,CA-2014-158540,2014-11-24,2014-11-26,1
690,CA-2014-158771,2014-05-09,2014-05-09,2
691,CA-2014-159121,2014-07-26,2014-08-01,4
692,CA-2014-159184,2014-09-14,2014-09-19,4
693,CA-2014-159310,2014-11-07,2014-11-12,4
694,CA-2014-159338,2014-06-25,2014-06-28,1
695,CA-2014-159478,2014-09-30,2014-10-06,4
696,CA-2014-159520,2014-06-06,2014-06-11,4
697,CA-2014-159625,2014-11-23,2014-11-28,4
698,CA-2014-159681,2014-12-07,2014-12-13,4
699,CA-2014-159709,2014-05-10,2014-05-15,4
700,CA-2014-159800,2014-11-28,2014-12-01,1
701,CA-2014-159814,2014-06-24,2014-06-28,4
702,CA-2014-159835,2014-11-17,2014-11-24,4
703,CA-2014-159849,2014-09-19,2014-09-19,2
704,CA-2014-160066,2014-11-16,2014-11-22,4
705,CA-2014-160094,2014-04-30,2014-05-02,1
706,CA-2014-160157,2014-12-20,2014-12-27,4
707,CA-2014-160262,2014-06-09,2014-06-13,3
708,CA-2014-160276,2014-04-02,2014-04-08,4
709,CA-2014-160738,2014-05-05,2014-05-10,4
710,CA-2014-160766,2014-09-14,2014-09-14,2
711,CA-2014-160773,2014-07-01,2014-07-05,4
712,CA-2014-161032,2014-11-18,2014-11-23,4
713,CA-2014-161249,2014-08-09,2014-08-13,4
714,CA-2014-161508,2014-07-12,2014-07-16,4
715,CA-2014-161634,2014-11-14,2014-11-20,4
716,CA-2014-162089,2014-03-30,2014-04-01,1
717,CA-2014-162278,2014-10-26,2014-10-30,3
718,CA-2014-162362,2014-11-14,2014-11-18,4
719,CA-2014-162684,2014-08-01,2014-08-06,4
720,CA-2014-162775,2014-01-13,2014-01-15,3
721,CA-2014-162866,2014-12-27,2014-12-31,4
722,CA-2014-162992,2014-12-19,2014-12-21,1
723,CA-2014-163013,2014-11-28,2014-12-04,4
724,CA-2014-163034,2014-11-24,2014-11-28,4
725,CA-2014-163223,2014-03-21,2014-03-25,4
726,CA-2014-163293,2014-09-08,2014-09-11,1
727,CA-2014-163412,2014-12-20,2014-12-23,3
728,CA-2014-163419,2014-11-11,2014-11-14,3
729,CA-2014-163447,2014-12-27,2014-12-31,4
730,CA-2014-163468,2014-11-18,2014-11-21,1
731,CA-2014-163552,2014-07-11,2014-07-15,4
732,CA-2014-163559,2014-09-23,2014-09-28,3
733,CA-2014-163650,2014-09-23,2014-09-25,1
734,CA-2014-163748,2014-10-14,2014-10-18,4
735,CA-2014-163867,2014-06-03,2014-06-06,1
736,CA-2014-164182,2014-07-14,2014-07-18,4
737,CA-2014-164210,2014-11-18,2014-11-20,3
738,CA-2014-164224,2014-05-18,2014-05-20,3
739,CA-2014-164259,2014-12-28,2014-12-30,1
740,CA-2014-164315,2014-04-02,2014-04-08,4
741,CA-2014-164385,2014-09-26,2014-10-01,3
742,CA-2014-164469,2014-06-25,2014-06-27,3
743,CA-2014-164721,2014-11-25,2014-11-27,3
744,CA-2014-164742,2014-10-13,2014-10-18,3
745,CA-2014-164749,2014-03-23,2014-03-26,1
746,CA-2014-164861,2014-12-03,2014-12-06,3
747,CA-2014-164903,2014-02-20,2014-02-24,4
748,CA-2014-164910,2014-11-12,2014-11-17,3
749,CA-2014-164973,2014-11-04,2014-11-09,4
750,CA-2014-165309,2014-11-11,2014-11-15,4
751,CA-2014-165379,2014-07-09,2014-07-15,4
752,CA-2014-165393,2014-12-27,2014-12-30,1
753,CA-2014-165428,2014-09-01,2014-09-04,1
754,CA-2014-165477,2014-12-29,2014-12-31,3
755,CA-2014-165540,2014-02-21,2014-02-25,4
756,CA-2014-165568,2014-02-15,2014-02-19,4
757,CA-2014-165764,2014-11-03,2014-11-07,4
758,CA-2014-165806,2014-04-07,2014-04-07,2
759,CA-2014-165974,2014-06-29,2014-07-06,4
760,CA-2014-166051,2014-05-31,2014-06-05,4
761,CA-2014-166086,2014-05-07,2014-05-12,4
762,CA-2014-166191,2014-12-05,2014-12-09,3
763,CA-2014-166457,2014-05-05,2014-05-09,3
764,CA-2014-166471,2014-08-09,2014-08-13,4
765,CA-2014-166555,2014-07-11,2014-07-14,1
766,CA-2014-166590,2014-10-29,2014-11-02,4
767,CA-2014-166716,2014-08-20,2014-08-25,3
768,CA-2014-166730,2014-12-30,2015-01-01,1
769,CA-2014-166744,2014-09-20,2014-09-24,4
770,CA-2014-166863,2014-06-20,2014-06-24,4
771,CA-2014-166884,2014-03-11,2014-03-16,3
772,CA-2014-166891,2014-10-04,2014-10-06,1
773,CA-2014-166954,2014-04-25,2014-04-30,4
774,CA-2014-166961,2014-12-27,2014-12-31,4
775,CA-2014-166989,2014-11-14,2014-11-18,4
776,CA-2014-167164,2014-05-13,2014-05-15,3
777,CA-2014-167199,2014-01-06,2014-01-10,4
778,CA-2014-167360,2014-11-24,2014-11-29,3
779,CA-2014-167486,2014-11-27,2014-12-01,4
780,CA-2014-167724,2014-04-13,2014-04-18,4
781,CA-2014-167850,2014-08-09,2014-08-16,4
782,CA-2014-167927,2014-01-20,2014-01-26,4
783,CA-2014-167997,2014-01-26,2014-01-29,1
784,CA-2014-168130,2014-09-19,2014-09-19,2
785,CA-2014-168158,2014-07-19,2014-07-24,4
786,CA-2014-168305,2014-11-01,2014-11-08,4
787,CA-2014-168312,2014-03-01,2014-03-07,4
788,CA-2014-168368,2014-02-11,2014-02-15,3
789,CA-2014-168473,2014-12-26,2015-01-01,4
790,CA-2014-168494,2014-12-12,2014-12-14,3
791,CA-2014-168592,2014-09-08,2014-09-14,4
792,CA-2014-168823,2014-09-21,2014-09-24,1
793,CA-2014-168984,2014-11-26,2014-12-02,4
794,CA-2014-169019,2014-07-26,2014-07-30,4
795,CA-2014-169033,2014-03-30,2014-04-03,4
796,CA-2014-169061,2014-03-05,2014-03-08,3
797,CA-2014-169257,2014-06-06,2014-06-12,4
798,CA-2014-169446,2014-12-19,2014-12-25,4
799,CA-2014-169460,2014-04-19,2014-04-21,3
800,CA-2014-169642,2014-07-27,2014-07-30,3
801,CA-2014-169649,2014-12-09,2014-12-15,4
802,CA-2014-169684,2014-10-20,2014-10-23,1
803,CA-2014-169726,2014-08-09,2014-08-13,4
804,CA-2014-169775,2014-08-29,2014-09-02,3
805,CA-2014-169803,2014-04-06,2014-04-12,4
806,CA-2014-169852,2014-10-21,2014-10-26,4
807,CA-2015-100146,2015-05-14,2015-05-19,4
808,CA-2015-100216,2015-04-13,2015-04-14,1
809,CA-2015-100251,2015-05-17,2015-05-23,4
810,CA-2015-100454,2015-11-20,2015-11-25,4
811,CA-2015-100545,2015-11-22,2015-11-26,4
812,CA-2015-100573,2015-09-25,2015-10-01,4
813,CA-2015-100657,2015-11-02,2015-11-07,4
814,CA-2015-100685,2015-12-19,2015-12-21,3
815,CA-2015-100734,2015-09-15,2015-09-20,4
816,CA-2015-100769,2015-05-16,2015-05-16,2
817,CA-2015-100818,2015-05-31,2015-06-05,3
818,CA-2015-100888,2015-04-06,2015-04-10,4
819,CA-2015-101000,2015-04-09,2015-04-14,4
820,CA-2015-101007,2015-02-09,2015-02-13,3
821,CA-2015-101091,2015-12-05,2015-12-09,3
822,CA-2015-101126,2015-02-10,2015-02-14,3
823,CA-2015-101154,2015-09-18,2015-09-21,1
824,CA-2015-101707,2015-08-27,2015-09-01,4
825,CA-2015-101868,2015-06-09,2015-06-16,4
826,CA-2015-101889,2015-12-27,2015-12-31,4
827,CA-2015-101910,2015-11-27,2015-12-03,4
828,CA-2015-101924,2015-09-04,2015-09-09,4
829,CA-2015-102015,2015-09-12,2015-09-18,4
830,CA-2015-102036,2015-09-21,2015-09-27,4
831,CA-2015-102260,2015-09-22,2015-09-26,4
832,CA-2015-102281,2015-10-12,2015-10-14,1
833,CA-2015-102316,2015-03-01,2015-03-03,3
834,CA-2015-102491,2015-08-24,2015-08-28,4
835,CA-2015-102582,2015-09-15,2015-09-19,4
836,CA-2015-102722,2015-04-18,2015-04-19,1
837,CA-2015-102778,2015-11-21,2015-11-24,1
838,CA-2015-102806,2015-05-21,2015-05-28,4
839,CA-2015-102848,2015-11-07,2015-11-09,3
840,CA-2015-102855,2015-04-05,2015-04-06,2
841,CA-2015-102876,2015-09-07,2015-09-14,4
842,CA-2015-103072,2015-09-27,2015-09-30,3
843,CA-2015-103093,2015-02-03,2015-02-07,4
844,CA-2015-103135,2015-07-24,2015-07-28,4
845,CA-2015-103177,2015-05-30,2015-06-01,1
846,CA-2015-103205,2015-12-08,2015-12-10,3
847,CA-2015-103716,2015-04-30,2015-05-06,4
848,CA-2015-103723,2015-12-01,2015-12-06,4
849,CA-2015-103772,2015-06-28,2015-07-02,4
850,CA-2015-103793,2015-03-26,2015-03-31,4
851,CA-2015-103835,2015-09-24,2015-09-28,4
852,CA-2015-103870,2015-12-27,2015-12-31,4
853,CA-2015-103933,2015-09-25,2015-09-27,1
854,CA-2015-103954,2015-08-09,2015-08-13,3
855,CA-2015-103961,2015-11-05,2015-11-09,4
856,CA-2015-104038,2015-02-06,2015-02-08,1
857,CA-2015-104052,2015-03-01,2015-03-02,1
858,CA-2015-104059,2015-06-13,2015-06-15,3
859,CA-2015-104115,2015-06-12,2015-06-16,4
860,CA-2015-104129,2015-02-27,2015-03-02,4
861,CA-2015-104241,2015-01-04,2015-01-09,4
862,CA-2015-104297,2015-05-29,2015-05-31,1
863,CA-2015-104346,2015-12-11,2015-12-16,4
864,CA-2015-104486,2015-05-01,2015-05-06,4
865,CA-2015-104493,2015-10-02,2015-10-08,4
866,CA-2015-104514,2015-01-02,2015-01-04,3
867,CA-2015-104626,2015-09-01,2015-09-08,4
868,CA-2015-104871,2015-03-30,2015-04-03,4
869,CA-2015-104941,2015-06-13,2015-06-19,4
870,CA-2015-104948,2015-11-13,2015-11-17,4
871,CA-2015-105102,2015-09-15,2015-09-19,3
872,CA-2015-105158,2015-09-05,2015-09-10,4
873,CA-2015-105221,2015-11-01,2015-11-03,1
874,CA-2015-105312,2015-11-06,2015-11-09,1
875,CA-2015-105347,2015-11-24,2015-11-28,4
876,CA-2015-105361,2015-03-29,2015-04-04,4
877,CA-2015-105508,2015-09-24,2015-09-29,4
878,CA-2015-105571,2015-11-07,2015-11-11,4
879,CA-2015-105599,2015-09-07,2015-09-07,2
880,CA-2015-105613,2015-10-18,2015-10-22,4
881,CA-2015-105627,2015-03-08,2015-03-12,4
882,CA-2015-105634,2015-11-08,2015-11-14,4
883,CA-2015-105690,2015-11-21,2015-11-26,3
884,CA-2015-105725,2015-02-18,2015-02-24,4
885,CA-2015-105844,2015-10-25,2015-10-27,3
886,CA-2015-105970,2015-03-02,2015-03-07,4
887,CA-2015-106187,2015-06-23,2015-06-29,4
888,CA-2015-106208,2015-12-10,2015-12-15,4
889,CA-2015-106215,2015-04-16,2015-04-21,4
890,CA-2015-106257,2015-04-13,2015-04-17,3
891,CA-2015-106320,2015-09-25,2015-09-30,4
892,CA-2015-106362,2015-12-11,2015-12-15,4
893,CA-2015-106565,2015-03-20,2015-03-23,1
894,CA-2015-106978,2015-09-28,2015-10-04,4
895,CA-2015-107020,2015-07-10,2015-07-14,4
896,CA-2015-107083,2015-11-21,2015-11-27,4
897,CA-2015-107468,2015-12-18,2015-12-22,4
898,CA-2015-107678,2015-04-21,2015-04-28,4
899,CA-2015-107685,2015-11-30,2015-12-02,3
900,CA-2015-107741,2015-03-08,2015-03-10,1
901,CA-2015-107902,2015-08-28,2015-09-02,4
902,CA-2015-107937,2015-05-03,2015-05-08,4
903,CA-2015-108119,2015-11-01,2015-11-08,4
904,CA-2015-108259,2015-11-08,2015-11-15,4
905,CA-2015-108532,2015-08-29,2015-09-02,4
906,CA-2015-108588,2015-01-05,2015-01-10,4
907,CA-2015-108665,2015-07-06,2015-07-10,4
908,CA-2015-108672,2015-09-10,2015-09-16,4
909,CA-2015-109001,2015-03-05,2015-03-09,4
910,CA-2015-109113,2015-12-19,2015-12-23,4
911,CA-2015-109169,2015-04-20,2015-04-24,4
912,CA-2015-109190,2015-10-23,2015-10-28,4
913,CA-2015-109197,2015-12-31,2016-01-04,4
914,CA-2015-109337,2015-11-21,2015-11-23,3
915,CA-2015-109386,2015-11-08,2015-11-13,3
916,CA-2015-109470,2015-12-31,2016-01-03,3
917,CA-2015-109512,2015-03-05,2015-03-05,2
918,CA-2015-109575,2015-09-18,2015-09-23,4
919,CA-2015-109603,2015-01-26,2015-02-01,4
920,CA-2015-109638,2015-12-15,2015-12-22,4
921,CA-2015-109708,2015-05-25,2015-05-28,3
922,CA-2015-109736,2015-10-10,2015-10-11,1
923,CA-2015-109862,2015-10-25,2015-10-30,4
924,CA-2015-109939,2015-05-08,2015-05-12,4
925,CA-2015-110016,2015-11-29,2015-12-04,4
926,CA-2015-110093,2015-12-03,2015-12-08,4
927,CA-2015-110247,2015-12-04,2015-12-08,4
928,CA-2015-110289,2015-10-29,2015-11-02,4
929,CA-2015-110324,2015-12-01,2015-12-05,4
930,CA-2015-110345,2015-03-09,2015-03-11,3
931,CA-2015-110457,2015-03-02,2015-03-06,4
932,CA-2015-110548,2015-05-04,2015-05-08,4
933,CA-2015-110632,2015-03-17,2015-03-22,3
934,CA-2015-110667,2015-04-04,2015-04-08,4
935,CA-2015-110744,2015-09-07,2015-09-12,4
936,CA-2015-110765,2015-10-16,2015-10-20,3
937,CA-2015-110814,2015-12-05,2015-12-09,3
938,CA-2015-110863,2015-11-17,2015-11-24,4
939,CA-2015-110870,2015-12-12,2015-12-15,1
940,CA-2015-110877,2015-10-23,2015-10-26,1
941,CA-2015-110891,2015-11-20,2015-11-24,4
942,CA-2015-110947,2015-06-09,2015-06-15,4
943,CA-2015-111017,2015-07-31,2015-08-06,4
944,CA-2015-111038,2015-12-01,2015-12-06,4
945,CA-2015-111073,2015-12-26,2015-12-30,4
946,CA-2015-111094,2015-07-09,2015-07-13,4
947,CA-2015-111164,2015-04-11,2015-04-15,4
948,CA-2015-111199,2015-11-13,2015-11-17,4
949,CA-2015-111206,2015-07-18,2015-07-22,4
950,CA-2015-111234,2015-02-18,2015-02-22,4
951,CA-2015-111297,2015-08-17,2015-08-21,4
952,CA-2015-111325,2015-02-27,2015-02-28,1
953,CA-2015-111339,2015-05-29,2015-05-31,1
954,CA-2015-111395,2015-11-23,2015-11-27,4
955,CA-2015-111458,2015-09-26,2015-09-30,4
956,CA-2015-111507,2015-02-06,2015-02-13,4
957,CA-2015-111514,2015-08-31,2015-09-02,1
958,CA-2015-111612,2015-11-28,2015-12-02,4
959,CA-2015-111703,2015-07-02,2015-07-09,4
960,CA-2015-111780,2015-12-25,2015-12-30,3
961,CA-2015-111829,2015-03-19,2015-03-20,1
962,CA-2015-111864,2015-06-19,2015-06-19,2
963,CA-2015-111948,2015-11-11,2015-11-11,2
964,CA-2015-111990,2015-11-08,2015-11-13,4
965,CA-2015-112014,2015-08-13,2015-08-20,4
966,CA-2015-112053,2015-10-11,2015-10-13,3
967,CA-2015-112116,2015-03-16,2015-03-18,3
968,CA-2015-112130,2015-05-03,2015-05-07,4
969,CA-2015-112144,2015-06-28,2015-07-02,4
970,CA-2015-112214,2015-08-05,2015-08-11,4
971,CA-2015-112305,2015-11-20,2015-11-25,4
972,CA-2015-112319,2015-08-31,2015-09-05,4
973,CA-2015-112375,2015-12-21,2015-12-27,4
974,CA-2015-112452,2015-04-04,2015-04-04,2
975,CA-2015-112522,2015-10-10,2015-10-17,4
976,CA-2015-112557,2015-04-25,2015-04-28,1
977,CA-2015-112571,2015-09-22,2015-09-22,2
978,CA-2015-112711,2015-07-12,2015-07-18,4
979,CA-2015-112767,2015-08-02,2015-08-06,4
980,CA-2015-112823,2015-12-10,2015-12-16,4
981,CA-2015-113040,2015-08-27,2015-08-31,4
982,CA-2015-113110,2015-03-19,2015-03-23,4
983,CA-2015-113131,2015-09-24,2015-09-24,2
984,CA-2015-113145,2015-11-01,2015-11-05,4
985,CA-2015-113152,2015-12-25,2015-12-30,4
986,CA-2015-113173,2015-11-15,2015-11-17,3
987,CA-2015-113215,2015-09-03,2015-09-08,4
988,CA-2015-113222,2015-11-09,2015-11-09,2
989,CA-2015-113404,2015-07-16,2015-07-16,2
990,CA-2015-113523,2015-09-04,2015-09-08,4
991,CA-2015-113628,2015-11-12,2015-11-19,4
992,CA-2015-113740,2015-08-24,2015-08-28,3
993,CA-2015-113901,2015-10-19,2015-10-24,4
994,CA-2015-113971,2015-05-08,2015-05-14,4
995,CA-2015-114048,2015-12-14,2015-12-18,4
996,CA-2015-114069,2015-07-13,2015-07-15,3
997,CA-2015-114237,2015-03-13,2015-03-15,1
998,CA-2015-114300,2015-10-13,2015-10-17,4
999,CA-2015-114468,2015-08-23,2015-08-23,2
1000,CA-2015-114503,2015-11-13,2015-11-17,4
1001,CA-2015-114811,2015-11-08,2015-11-08,2
1002,CA-2015-114923,2015-02-08,2015-02-13,4
1003,CA-2015-115091,2015-10-05,2015-10-09,4
1004,CA-2015-115168,2015-06-05,2015-06-09,4
1005,CA-2015-115392,2015-10-01,2015-10-04,3
1006,CA-2015-115399,2015-12-19,2015-12-22,1
1007,CA-2015-115420,2015-04-25,2015-05-02,4
1008,CA-2015-115511,2015-11-21,2015-11-25,4
1009,CA-2015-115567,2015-09-13,2015-09-18,4
1010,CA-2015-115693,2015-12-10,2015-12-15,4
1011,CA-2015-115742,2015-04-18,2015-04-22,4
1012,CA-2015-115798,2015-11-13,2015-11-19,4
1013,CA-2015-115847,2015-09-19,2015-09-24,3
1014,CA-2015-115924,2015-09-14,2015-09-18,3
1015,CA-2015-115938,2015-06-26,2015-06-30,4
1016,CA-2015-115945,2015-06-25,2015-07-01,4
1017,CA-2015-116092,2015-02-15,2015-02-18,3
1018,CA-2015-116260,2015-07-06,2015-07-12,4
1019,CA-2015-116484,2015-11-20,2015-11-26,4
1020,CA-2015-116512,2015-04-09,2015-04-14,4
1021,CA-2015-116638,2015-01-28,2015-01-31,3
1022,CA-2015-116687,2015-05-02,2015-05-07,4
1023,CA-2015-116750,2015-07-05,2015-07-10,3
1024,CA-2015-116841,2015-04-14,2015-04-18,4
1025,CA-2015-116876,2015-02-14,2015-02-21,4
1026,CA-2015-117086,2015-11-08,2015-11-12,4
1027,CA-2015-117415,2015-12-27,2015-12-31,4
1028,CA-2015-117611,2015-11-08,2015-11-10,3
1029,CA-2015-117772,2015-09-10,2015-09-12,3
